tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
152830,AppleSupport,False,Fri Nov 24 16:50:00 +0000 2017,@150955 Have you noticed if this happens with any specific apps?,152831,152828.0
152831,150955,True,Fri Nov 24 16:59:14 +0000 2017,"@AppleSupport i don’t think the app matters. sometimes it records with sound, sometimes it starts off with sound and then it just stops and you can’t find out until you watch the video in your camera roll",152832,152830.0
152832,AppleSupport,False,Fri Nov 24 17:07:00 +0000 2017,@150955 Which device are you using screen recording with and which version of the iOS is currently installed?,152833,152831.0
152833,150955,True,Fri Nov 24 17:24:12 +0000 2017,@AppleSupport 11.1.2 iphone 6s,152834,152832.0
152834,AppleSupport,False,Fri Nov 24 17:38:27 +0000 2017,"@150955 Let us know via DM which apps you've tested this with so far, then we can go from there. https://t.co/GDrqU22YpT",,152833.0
152835,AppleSupport,False,Fri Nov 24 16:23:27 +0000 2017,@150956 We're here to help. Can you let us know which device you're using and the exact version of the iOS you're running? You can find this information by tapping Settings &gt; General &gt; About.,152836,152837.0
152836,150956,True,Sat Nov 25 00:12:29 +0000 2017,@AppleSupport iPad Air 2 (MGKL2LL/A) on iOS 11.1.2 (15N202). Random occurrence; hasn’t recurred since reboot.,,152835.0
152837,150956,True,Fri Nov 24 15:58:10 +0000 2017,Hey @AppleSupport this seems like a bug in latest iOS. https://t.co/oYEGXNa9WA,"152835,152838",
152839,AppleSupport,False,Fri Nov 24 16:23:26 +0000 2017,@150957 We'd like to look into this with you and help you get back to enjoying music! Join us in DM with more details about when this started and the iOS version currently installed on your iPhone. You can find it in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,152840.0
152840,150957,True,Fri Nov 24 15:44:36 +0000 2017,@AppleSupport my apple music isn't loading anything apart from the music on my phone :(,152839,
152841,AppleSupport,False,Fri Nov 24 16:23:00 +0000 2017,@150958 We're here for you. We'd be happy to help with any issues you might be having right here over Twitter. What's going on with your MacBook Pro?,152842,152843.0
152842,150958,True,Sat Nov 25 02:45:17 +0000 2017,"@AppleSupport Thanks!! In 2014 I had the logic board replaced on my macbook pro (mid 2010 model) due to an intermittent black screen issue, a known manufacturing fault. The logic board was replaced under an EMEA consumer claim (i am from Ireland). 1 condt.",152844,152841.0
152844,150958,True,Sat Nov 25 02:48:21 +0000 2017,"@AppleSupport Over the past year, the same problem, an intermittent black screen, has resurfaced on the 'new' logic board. I am disappointed that the new logic board has succumbed to the same problem so soon after it being replaced. 2 contd.",152845,152842.0
152845,150958,True,Sat Nov 25 02:49:13 +0000 2017,"@AppleSupport Do the EU  Consumer Laws and the Sale of Goods Act which allows for a claim of  faulty goods in Ireland, 6 years after date of delivery come into play  (as it did when my previous Logic Board was replaced). 3 contd.","152846,152847",152844.0
152846,AppleSupport,False,Sat Nov 25 02:53:28 +0000 2017,@150958 We'd be happy to look into this with you. Could you please send us a DM so we can gather some information? https://t.co/GDrqU22YpT,,152845.0
152847,150958,True,Sat Nov 25 02:53:02 +0000 2017,"@AppleSupport While my machine is older than 6 years, the replacement Logic Board has not made it passed 3 years and is now suffering from a known manufacturing fault. As a loyal customer, my confidence in Apple has taken a dent, any help would be appreciated.",,152845.0
152843,150958,True,Fri Nov 24 15:44:53 +0000 2017,Hi @AppleSupport looking to talk to someone about an issue im having with my macbook pro but for some reason I cant get the live chat to work after signing in to apple support. Is there an email address I can send my query to.,152841,
152848,AppleSupport,False,Fri Nov 24 16:21:00 +0000 2017,"@150959 We're glad to hear you can send emails again. You're welcome. If you need any further help, let us know.",,152849.0
152849,150959,True,Fri Nov 24 15:57:06 +0000 2017,@AppleSupport Hotmail sending worked after installing the iOS 11.1.2 update. Thanks for your help.,152848,152850.0
152850,AppleSupport,False,Wed Nov 22 18:48:27 +0000 2017,"@150959 Thank you for letting us know. If you're having trouble updating, take a look at the suggestions here: https://t.co/Ui1yTnOCUz",152849,152851.0
152851,150959,True,Wed Nov 22 18:29:48 +0000 2017,@AppleSupport Thanks. This is what I see. https://t.co/Y1Y4vt49Pt,152850,152852.0
152852,AppleSupport,False,Wed Nov 22 16:14:04 +0000 2017,"@150959 We'd love to look into this with you. When did this issue begin? Also, check under Settings &gt; General &gt; Software Update to see if you have iOS 11.1.2 available. If so, make sure you have a current backup, and download and install it. Let us know if the issue persists.",152851,152853.0
152853,150959,True,Wed Nov 22 15:40:23 +0000 2017,@AppleSupport Anyone else having problems sending #Hotmail from iOS 11.1.1?  I receive email. When sending I get “Cannot send. The message was rejected by the server.”,152852,
152854,AppleSupport,False,Fri Nov 24 16:20:00 +0000 2017,"@150960 We'd love to help you with your iPhone 5. DM us more details about what precisely is going on, including the exact version of the operating system that it's running, and we'll team up to get them resolved. https://t.co/GDrqU22YpT",,152855.0
152855,150960,True,Fri Nov 24 15:40:43 +0000 2017,"@AppleSupport you are updating me out of your products. Each update makes my iphone5 worse not better. If it continues, I will switch to google",152854,
152856,AppleSupport,False,Fri Nov 24 16:19:33 +0000 2017,@150961 We understand how important battery life can be. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,,152857.0
152857,150961,True,Fri Nov 24 15:56:06 +0000 2017,"@AppleSupport 6s, battery life, and charging functions, what are we doing about this?",152856,
152858,AppleSupport,False,Fri Nov 24 16:19:01 +0000 2017,@150962 The promotion does not extend to items purchased through the education store. You can check out all the terms and conditions here: https://t.co/brShyI4VYU,,152859.0
152859,150962,True,Fri Nov 24 15:23:59 +0000 2017,@AppleSupport Does the Apple One Day Event free gift cards also apply to purchases made with the Education pricing program?,152858,
152860,AppleSupport,False,Fri Nov 24 16:18:29 +0000 2017,"@150963 We want to be sure that you can use your MacBook as you'd expect after the update. We can help!
Are you able to boot into safe mode? This article explains the process: https://t.co/PQ4LSYhUTY",,152861.0
152861,150963,True,Fri Nov 24 15:29:00 +0000 2017,🤬just tried to update my MacBook 💻 to IOS Sierra and it fried it😡 the software was corrupted and now it boot up it just restarts itself 🤬 @AppleSupport,152860,
152862,AppleSupport,False,Fri Nov 24 16:17:34 +0000 2017,"@150964 We want to make sure you're able to use your phone, and have the battery run as expected. Please send us a DM with more details, and we'd be happy to help! https://t.co/GDrqU22YpT",,152863.0
152863,150964,True,Fri Nov 24 15:39:24 +0000 2017,Bruh my battery already low smh @AppleSupport,152862,
152864,AppleSupport,False,Fri Nov 24 16:17:33 +0000 2017,@150965 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/5wewfI3Xkv,152865,152866.0
152865,150965,True,Fri Nov 24 16:18:41 +0000 2017,"@AppleSupport Hi ! I ordered something on the online store, and I received something else, who can I contact?",152867,152864.0
152867,AppleSupport,False,Fri Nov 24 16:43:37 +0000 2017,@150965 Hello there. We are anxious to get you the correct item. Please accept our apologies for any inconvenience. Our Apple Online Store team can help by phone. Tap this link to locate their number near you:  https://t.co/8yjRd1Xo0i,,152865.0
152866,150965,True,Fri Nov 24 15:41:38 +0000 2017,"BONJOUR @AppleSupport ! Comment cela se passe lorsque l'on commande quelque chose, mais que c'est quelque chose d'autre qui est reçu ?","152868,152864",
152869,AppleSupport,False,Fri Nov 24 16:17:00 +0000 2017,@150966 Let's have a look into what's going on. Tell us DM what you're experiencing with your Mail application and we'll work together. https://t.co/GDrqU22YpT,,152870.0
152870,150966,True,Fri Nov 24 15:34:49 +0000 2017,"Cheers @115858 @AppleSupport Your High Sierra upgrade has broken my Mac mail, on both MacBook and iMac… disaster…",152869,
152871,AppleSupport,False,Fri Nov 24 16:17:00 +0000 2017,@150967 We're always making improvements to our software. Use this link to submit feedback: https://t.co/eTPVYVFyd8,,152872.0
152873,AppleSupport,False,Fri Nov 24 16:15:51 +0000 2017,@150968 Thanks for reaching out. We're here for you. Can you let us know which version of iOS 11 you're running? You can check by tapping Settings &gt; General &gt; About.,152874,152875.0
152874,150968,True,Fri Nov 24 16:16:39 +0000 2017,@AppleSupport iOS 11.1.2,152876,152873.0
152876,AppleSupport,False,Fri Nov 24 16:34:00 +0000 2017,"@150968 Alright. Let's try the steps in this article: https://t.co/fUZ0NRJxcn

If you experience the same issue afterwards, send us a DM using the link below. https://t.co/GDrqU22YpT",,152874.0
152875,150968,True,Fri Nov 24 15:40:21 +0000 2017,"@AppleSupport i updated to iOS11 and now my phone won’t open apple music, podcasts, or even run some apps that are completely up to date. Any fixes?",152873,
152877,AppleSupport,False,Fri Nov 24 16:15:51 +0000 2017,@150969 Thanks for reaching out. Let's work together to pinpoint what's happening and get this resolved so you can enjoy your iPhone X. Please tap here to DM us and we'll get started: https://t.co/GDrqU22YpT,,152878.0
152878,150969,True,Fri Nov 24 15:35:08 +0000 2017,@AppleSupport my 📱 X just developed a green bar on the left side of the screen. Suggestions?,152877,
152879,AppleSupport,False,Fri Nov 24 16:15:26 +0000 2017,@150970 We know pictures are precious and want to help. Do you use iCloud photos? Has your iPhone been restarted since you noticed this?,152880,152881.0
152880,150970,True,Fri Nov 24 16:24:57 +0000 2017,"@AppleSupport It has not been synced recently, and I have restarted it. A few, but not all, of the photos are back",152882,152879.0
152882,AppleSupport,False,Fri Nov 24 16:40:05 +0000 2017,@150970 We're glad that your photos are starting to come back. If they don't all reappear reach out to our Photos specialists over the phone. You can find ways to do that here: https://t.co/IBIY3vMgPj,152883,152880.0
152883,150970,True,Fri Nov 24 16:47:35 +0000 2017,@AppleSupport Thank you.,152884,152882.0
152884,AppleSupport,False,Fri Nov 24 17:03:57 +0000 2017,@150970 You're very welcome!,,152883.0
152881,150970,True,Fri Nov 24 15:36:40 +0000 2017,"@AppleSupport hi, I had over 400 pictures. wHERE THE FUCK DID THEY GO https://t.co/QRNCAd9XrN",152879,
152885,AppleSupport,False,Fri Nov 24 16:14:53 +0000 2017,@150971 Having your music is important. Could you tell us what device you're using &amp; what exactly happens when you try to play your music?,152886,152887.0
152886,150971,True,Fri Nov 24 16:15:45 +0000 2017,@AppleSupport iPhone X. And nothing plays. It’s like I don’t have service but I do. And I’ve already restarted my phone twice,152888,152885.0
152888,AppleSupport,False,Fri Nov 24 16:50:00 +0000 2017,"@150971 Are the songs you're playing downloaded to your iPhone or are you streaming them? If you're streaming, are you connected to Wi-Fi or cellular data?",152889,152886.0
152889,150971,True,Fri Nov 24 16:50:55 +0000 2017,@AppleSupport Some are downloaded some are streamed. It’s not playing when I’m connected to WiFi nor when I’m on cellular,152890,152888.0
152890,AppleSupport,False,Fri Nov 24 17:19:00 +0000 2017,@150971 That doesn't sound normal. Remove the app and restart your iPhone X. Install the app and DM us if you continue to have issues after that. Removing the app may remove any downloads from your iPhone but can help us isolate and resolve the issue. https://t.co/GDrqU22YpT,,152889.0
152891,AppleSupport,False,Fri Nov 24 16:14:46 +0000 2017,@150972 We'd be happy to help out. Does this persist when on cellular and Wi-Fi networks? When did you notice this happening?,"152892,152893",152894.0
152892,150972,True,Fri Nov 24 16:18:19 +0000 2017,@AppleSupport (2) recall to be the thing that caused it. I also downloaded the Anomal Crossing app but i dont think that was it. After the video my phone's message app has been acting up and nothing seems to fix it. I have not tried with wifi yet as I dont have wifi today. Tomorrow I will.,152895,152891.0
152895,AppleSupport,False,Fri Nov 24 16:50:33 +0000 2017,"@150972 We appreciate you testing out Wi-Fi for us. Do you have any app updates available in the App Store &gt; Updates? If so, while connected to Wi-Fi update apps to ensure compatibility.",152896,152892.0
152896,150972,True,Fri Nov 24 17:59:49 +0000 2017,@AppleSupport Will let you know when I do that if it solves the problem as I'm still having issues with te phone,152897,152895.0
152897,AppleSupport,False,Fri Nov 24 18:22:30 +0000 2017,"@150972 Have you noticed any issues opening other apps? Have you had a moment to look at your Settings &gt; Messages? In here, are you using iMessage with the correct Send &amp; Receive numbers and email addresses?",,152896.0
152893,150972,True,Fri Nov 24 16:16:40 +0000 2017,@AppleSupport I think someone send me one of those annoying videos that makes your phone crash. However they send it via facebook's messenger not sandard message. I didnt open the link just deleted the message. This all happen yesterday. That's the only thing that I can (1),,152891.0
152894,150972,True,Fri Nov 24 15:25:11 +0000 2017,"@AppleSupport Iphone 5S on IOS 10 keeps crashing everytime I enter the messages app. i tried resetting all settings, deleted all texts and soft reset (pressing home +power button) and still crashes :(",152891,
152898,AppleSupport,False,Fri Nov 24 16:14:09 +0000 2017,@150973 We'd like to look into this further. Could you Direct Message us what device you're using with the Calendar? https://t.co/GDrqU22YpT,,152899.0
152900,AppleSupport,False,Fri Nov 24 16:13:37 +0000 2017,@150974 We'd like to help. Which device and software version are you using? Are your contacts synced to iCloud?,,152901.0
152901,150974,True,Fri Nov 24 15:23:43 +0000 2017,What is happening to @115858 I have lost 70% of my contact list suddenly. How do I recover? Several other day to day glitches as well. Fix it @AppleSupport,152900,
152902,AppleSupport,False,Fri Nov 24 16:13:37 +0000 2017,"@150975 Congrats on earning that achievement! We certainly understand wanting to make sure you get the badge as well. You will earn the award within 9 days of completing the Activity Challenge. Learn more: https://t.co/xwf6lrIgzJ

 Let us know if you have any other questions!",152903,146754.0
152903,150975,True,Sat Nov 25 01:38:03 +0000 2017,@AppleSupport Hi. I meant the thanksgiving badge. The pass few special challenges show up right away but this one...,152904,152902.0
152904,AppleSupport,False,Sat Nov 25 01:47:25 +0000 2017,"@150975 Different badges take different times to appear. Let us know if you haven't received the Thanksgiving badge within 9 days, and we'll take a look.",152905,152903.0
152905,150975,True,Tue Nov 28 14:05:21 +0000 2017,@AppleSupport I received the badge. It came later than normal that’s why I got panic!! Lol thanks!!!!,,152904.0
146754,150975,True,Fri Nov 24 15:07:02 +0000 2017,@AppleSupport I have problem with Apple Watch challenges. I did my 5k workout but didn’t get the badge.,"152902,152906",146741.0
152907,AppleSupport,False,Fri Nov 24 16:13:30 +0000 2017,@150976 Let's work on this so you can download your apps! Does this happen on Wi-Fi or cellular data? Is there another network you can try?,152908,152909.0
152908,150976,True,Fri Nov 24 16:14:49 +0000 2017,@AppleSupport Thank you. It happens on both WiFi and cellular. No other network I can try.,152910,152907.0
152910,AppleSupport,False,Fri Nov 24 16:36:00 +0000 2017,"@150976 OK, thank you. Has your iPhone been restarted since you noticed the issue? If not, let's restart now, then try the App Store again.",152911,152908.0
152911,150976,True,Fri Nov 24 16:37:15 +0000 2017,@AppleSupport Thank you. Already restarted and prob persists. I even updated my payment info,152912,152910.0
152912,AppleSupport,False,Fri Nov 24 17:06:31 +0000 2017,@150976 Does this happen with all apps you try to update? Let's force close the App Store and then retry. Check out the following article as a reference if needed: https://t.co/RqqIctrDWV,152913,152911.0
152913,150976,True,Fri Nov 24 17:13:26 +0000 2017,@AppleSupport I am trying to install a new app as well as in-app purchases. I get the ‘Double Click here’ prompt but it just wiggles left and right and it does nothing when I press it.,152914,152912.0
152914,AppleSupport,False,Fri Nov 24 17:27:00 +0000 2017,"@150976 Does this still occur after force closing the App Store app? If so, let us know in DM and we'll continue from there. https://t.co/GDrqU22YpT",,152913.0
152909,150976,True,Fri Nov 24 15:32:36 +0000 2017,"@AppleSupport I am unable to download apps from App Store. I get to the page that says ‘Double Click here,’ but am not able to double click.  Thank you. iPhone X with latest iOS.",152907,
152915,AppleSupport,False,Fri Nov 24 16:13:30 +0000 2017,@150977 We'd like to know more. DM us the details and we'll go from there. https://t.co/GDrqU22YpT,,152916.0
152916,150977,True,Fri Nov 24 15:33:45 +0000 2017,.@AppleSupport So I can use the Python call os.utimes() to modify file timestamps anywhere EXCEPT files in my iCloud Drive Folder :-(,152915,
152917,AppleSupport,False,Fri Nov 24 16:12:30 +0000 2017,@150978 Let's take a closer look. Do you have a computer with iTunes installed? Let us know in DM and we'll continue from there. https://t.co/GDrqU22YpT,,152918.0
152921,AppleSupport,False,Fri Nov 24 16:11:36 +0000 2017,@150980 We're here for you. DM us the iPhone you're using as well as the version of the iOS you're running using the link below and we'll go from there. https://t.co/GDrqU22YpT,,152922.0
152922,150980,True,Fri Nov 24 15:24:55 +0000 2017,"Why is my phone storage taken up with so much ‘system’ - backed up, wiped it and set it up afresh to try and solve, but 2 hours later it’s back to taking up more than 4gb?? @AppleSupport can you help please? https://t.co/1HtsNx8PmB",152921,
152923,AppleSupport,False,Fri Nov 24 16:11:35 +0000 2017,@150981 Let's get to the bottom of this. Can you tell us in DM when you notice the freezing occurring? Which iPhone do you currently own? https://t.co/GDrqU22YpT,,152924.0
152924,150981,True,Fri Nov 24 15:33:59 +0000 2017,@AppleSupport since the new update. All my phone keeps doing is freezing and I’ll try to type a sentence and it just freezes.,152923,
152925,AppleSupport,False,Fri Nov 24 16:11:00 +0000 2017,"@150982 This was fixed in a recent update. Are you seeing this in the messages you type, or when reading someone else's?",152926,152927.0
152926,150982,True,Mon Nov 27 15:28:16 +0000 2017,@AppleSupport I would see it in both.  I just got the update notification yesterday.  Should be ok now.,152928,152925.0
152928,AppleSupport,False,Mon Nov 27 15:48:29 +0000 2017,"@150982 Great. If you ever need us in the future, feel free to reach out. We're here to help.",,152926.0
152927,150982,True,Fri Nov 24 15:25:35 +0000 2017,@AppleSupport Really?  You don’t know about the “I️” randomly turning into an “A with ? In a square”?  I don’t believe it.  It’s been going on for weeks and it’s all over the web.  Is there an update to fix it yet?,152925,152929.0
152929,AppleSupport,False,Tue Nov 21 19:54:00 +0000 2017,"@150982 We're here to help. Tell us more about the issue you're having. Also, which iOS version do you have? You can locate this in Settings &gt; General &gt; About.",152927,152930.0
152930,150982,True,Tue Nov 21 19:45:37 +0000 2017,"@115858 @AppleSupport when in Steve Jobs’s name are you going to fix the damn “I”?  Half my posts have it, half don’t.  #whatwouldSteveJobsdo?",152929,
152931,AppleSupport,False,Fri Nov 24 16:10:43 +0000 2017,"@150983 Having a broken phone is never fun, but we're here to help check into some options for you. Let's talk in DM. https://t.co/GDrqU22YpT",,152932.0
152932,150983,True,Fri Nov 24 15:21:24 +0000 2017,@AppleSupport how much would it cost to get an iphone 7 screen fixed after it had been smashed?,152931,
152933,AppleSupport,False,Fri Nov 24 16:10:16 +0000 2017,"@150984 We'd be happy to get your questions answered. You cannot turn off  auto-correction for an individual app. For more information, check this out: https://t.co/U5VKSTl2CD

If you'd like to submit feedback about this, please do so here: https://t.co/eTPVYVFyd8",,152934.0
152934,150984,True,Fri Nov 24 15:04:02 +0000 2017,@AppleSupport can I turn off iOS autocorrect only when in a language app? The aggressive auto corrects are maddening there!,152933,
152935,AppleSupport,False,Fri Nov 24 16:09:05 +0000 2017,@150985 We'd like to look into this with you. DM us and we'll get started there. https://t.co/GDrqU22YpT,,152936.0
152936,150985,True,Fri Nov 24 15:14:40 +0000 2017,@AppleSupport my battery has drained down to 43% percent in less than 20 minutes. New normal? I have been told by your Genius Bar that other companies make devices. Should I end my loyalty with Apple?,152935,
152937,AppleSupport,False,Fri Nov 24 16:08:57 +0000 2017,"@150986 We appreciate you reaching out to us on this and are happy to help out! Meet us in DM and let us know if this occurs with any application other than iMovie, then we can determine out how to best proceed from there. https://t.co/GDrqU22YpT",,152938.0
152938,150986,True,Fri Nov 24 15:17:18 +0000 2017,"@AppleSupport , after update latest ios in my iphone 6, my imovie suddenly create video with the bad sound quality. My friends also face the same problem","152939,152937",
152940,AppleSupport,False,Fri Nov 24 16:08:00 +0000 2017,"@150987 We'd love to help you with your second monitor. Are you getting an error message when it's connected and on? If you go into System Preferences &gt; Displays, is it listed? Let us know in DM and we'll get started. Please include which model of Mac computer you're using. https://t.co/GDrqU22YpT",,152941.0
152941,150987,True,Fri Nov 24 15:23:14 +0000 2017,"Oh FFS, @AppleSupport, I upgraded to High Sierra and now my second monitor stopped working. Get this sorted out, would you!",152940,
152942,AppleSupport,False,Fri Nov 24 16:08:00 +0000 2017,@150988 Great job earning that achievement! It can take up to nine days after completing the Activity Challenge until you see the badge. Keep an eye out for it and here is some information on Activity achievements: https://t.co/xwf6lrIgzJ,152943,152944.0
152943,150988,True,Fri Dec 01 14:04:42 +0000 2017,@AppleSupport Day 8: Still have not received an achievement for my 5k on Thanksgiving.,,152942.0
152944,150988,True,Fri Nov 24 15:14:28 +0000 2017,@AppleSupport I did a 5k on Thanksgiving. My Apple Watch congratulated me and I saw my 2017 turkey achievement. My iPhone shows a green dot indiciating an achievement on that day. But there is no actual achievement despite the phone showing the 5k walk as a workout. Help? https://t.co/XhLTUTioE2,152942,
152945,AppleSupport,False,Fri Nov 24 16:07:00 +0000 2017,@134621 We'd be happy to look into this issue with you. Please meet us in DM and we'll work with you there. https://t.co/GDrqU22YpT,,152946.0
152946,134621,True,Fri Nov 24 15:23:29 +0000 2017,"@AppleSupport trying to find trade in value of iPad mini put in serial number now asking for model number, put that in now it’s saying only put in MPN, what the hell is that?😖#hardwork",152945,
152947,AppleSupport,False,Fri Nov 24 16:06:33 +0000 2017,"@150989 We understand how important it is to get this issue straightened out. To get started, could you please confirm the iOS version currently running on your device? To check, go to Settings &gt; General &gt; About.",,152948.0
152948,150989,True,Fri Nov 24 15:04:05 +0000 2017,@AppleSupport so... my phone continuously says no sim installed ever since I updated. I’m over this.,152947,
152949,AppleSupport,False,Fri Nov 24 16:06:03 +0000 2017,"@150990 We're sorry to hear about your phone call; this is unexpected. If you'd like, we're happy to work with you here. Just DM us details of the issue you're experiencing, your device model and iOS version and we'll get started sorting things out. https://t.co/GDrqU22YpT",152950,152951.0
152950,150990,True,Fri Nov 24 16:58:45 +0000 2017,"@AppleSupport Thank you, just sent over the details.",,152949.0
152951,150990,True,Fri Nov 24 15:12:37 +0000 2017,"Spent an hour waiting on hold with @AppleSupport this morning, only to have them disconnect the call before I could talk with anyone. Frustrating.",152949,
152952,AppleSupport,False,Fri Nov 24 16:06:00 +0000 2017,@150991 We'd like to help. DM us more about what's going on and we'll go from there. https://t.co/GDrqU22YpT,152953,152954.0
152953,150991,True,Sat Nov 25 08:15:58 +0000 2017,@AppleSupport Hi all sorted thanks,,152952.0
152954,150991,True,Fri Nov 24 15:19:18 +0000 2017,@AppleSupport hi I've had a phone repaired &amp; the courier has signed for it on my behalf. I need to escalate this as it's not been delivered . Could you please assist?,152952,
152955,AppleSupport,False,Fri Nov 24 16:03:33 +0000 2017,@150992 Let's look into this together. Which country are you located in? Let us know in DM. https://t.co/GDrqU22YpT,,152956.0
152956,150992,True,Fri Nov 24 14:59:56 +0000 2017,I’m getting a “Service Battery” warning on my 17’ MacBook Pro Retina Mid2012  @AppleSupport what say you? https://t.co/5RFkzQxt5r,152955,
152957,AppleSupport,False,Fri Nov 24 16:03:00 +0000 2017,"@150993 Let's take a look at this together. Is every app slow, or only certain ones? If you restart your iPhone, does that seem to help? Let us know in DM and we'll work together to get this resolved. https://t.co/GDrqU22YpT",,152958.0
152959,AppleSupport,False,Fri Nov 24 16:02:33 +0000 2017,@150994 Hi there. Thanks for reaching out. We want you to be able to update your iPhone X. Are you currently connected to Wi-Fi? Let us know in DM. https://t.co/GDrqU22YpT,,152960.0
152960,150994,True,Fri Nov 24 15:03:57 +0000 2017,"@AppleSupport I turned it off, and then on again, and it took me to my home screen, with my iCloud connected, but none of my apps downloaded. When I try to install the update it says 'Unable to Check for Update'.",152959,152961.0
152961,150994,True,Fri Nov 24 14:58:14 +0000 2017,"@AppleSupport My new iPhone X is stuck on 'verifying update' during initial set-up, and then says it's unable to verify, but won't let me set it up without verifying. Help!",152960,
152962,AppleSupport,False,Fri Nov 24 16:02:33 +0000 2017,@150995 We've received your DM. Keep a look out for a reply there soon.,,152963.0
152963,150995,True,Fri Nov 24 15:06:47 +0000 2017,@AppleSupport is it possible to restore from icloud back up from my ipad 3rd gen ios 9 to my new ipad pro ios11.....,152962,
152964,AppleSupport,False,Fri Nov 24 16:01:29 +0000 2017,@150996 Hi there. We can definitely look into this with you. Have you restarted your iPhone since you noticed this? Are you connected to the internet via Wi-Fi or cellular data?,,152965.0
152965,150996,True,Fri Nov 24 14:43:11 +0000 2017,@AppleSupport is there any problem with iCloud? https://t.co/uGhhy3R2mk,152964,
152966,AppleSupport,False,Fri Nov 24 16:00:44 +0000 2017,"@150997 We’d like to help. We can confirm that is not an official email from Apple. We have a helpful guide on determining the legitimacy of emails you may receive from Apple, and how to report the suspicious ones, which you can see here: https://t.co/LNMCdqt6fD",,152967.0
152967,150997,True,Fri Nov 24 15:11:19 +0000 2017,@AppleSupport I got this email is this an scam!? https://t.co/0RPoD3xl6o,152966,
152968,AppleSupport,False,Fri Nov 24 16:00:37 +0000 2017,@150998 The message that you are getting asks the Family Organizer to update their payment information.  Has he updated his information?,152969,152970.0
152969,150998,True,Fri Nov 24 20:57:55 +0000 2017,@AppleSupport But nobody else in the family plan has this issue,152971,152968.0
152971,AppleSupport,False,Fri Nov 24 21:17:27 +0000 2017,@150998 OK. We would still like to see what happens if he updates his information.,,152969.0
152970,150998,True,Fri Nov 24 15:07:40 +0000 2017,"@AppleSupport I’m in a family plan and I’m the only person who gets this, I put in the correct info and it tells me it’s invalid https://t.co/8wnwwgKQZB",152968,152972.0
152972,AppleSupport,False,Thu Nov 23 18:44:57 +0000 2017,@150998 Thanks for reaching out. Are you referring to the 'Ask to Buy' feature? Let us know the details we'd like to ensure we're on the same page to assist.,152970,152973.0
152973,150998,True,Thu Nov 23 17:55:02 +0000 2017,@AppleSupport listen I’m just tryna download some free apps (aka animal crossing) pls just let me do that without having to verify the apple family account person reentering their payment information,152972,
152974,AppleSupport,False,Fri Nov 24 16:00:00 +0000 2017,@150999 We certainly want you to be able to get a reservation when needed and we're happy to look in to your options. Let us know in DM which country you're located in. https://t.co/GDrqU22YpT,,152975.0
152975,150999,True,Fri Nov 24 15:04:53 +0000 2017,@AppleSupport https://t.co/1FGCdmeIz8,152974,
152976,AppleSupport,False,Fri Nov 24 16:00:00 +0000 2017,"@151000 Meet us in DM with your current iOS version, and we'll check into this together and find a solution. https://t.co/GDrqU22YpT",,152977.0
152977,151000,True,Fri Nov 24 15:17:03 +0000 2017,@AppleSupport please help my iPhone 7 is freezing constantly and keeps going to a black screen forcing a restart feels like every 10 min - what can I do?,152976,
152978,AppleSupport,False,Fri Nov 24 15:59:29 +0000 2017,"@151001 We want to help with the search feature on your new iPhone X. Go to Settings &gt; Siri &amp; Search &gt; Contacts on your iPhone and check that it's turned on there. If it's already turned on, turn it off, restart, and turn it back on. Let us know if that helps.",,152979.0
152979,151001,True,Fri Nov 24 14:56:35 +0000 2017,"@AppleSupport guys, on my new iPhone X Spotlight search (or how is it called now) cannot find any of my contacts! How can I force it to index again my contacts book?",152978,
152980,AppleSupport,False,Fri Nov 24 15:59:00 +0000 2017,@151002 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,152981,152982.0
152981,151002,True,Fri Nov 24 17:02:04 +0000 2017,@AppleSupport what the hell is that WiFi and Bluetooth shortcut? It’s always searching a network which is we everytime goin’ settings to close it. helal,152983,152980.0
152983,AppleSupport,False,Fri Nov 24 17:12:55 +0000 2017,"@151002 We'd like to help. Are you referring to the Wi-Fi and Bluetooth controls in the control center? If so, this article may help explain this behavior: https://t.co/G7BHuQnDS6",,152981.0
152985,AppleSupport,False,Fri Nov 24 15:58:25 +0000 2017,@151003 Hi there! We've received your DM and will continue working there.,,152986.0
152986,151003,True,Fri Nov 24 15:01:25 +0000 2017,@AppleSupport Hi! For some reason I can't log into my iTunes account or iCloud account  on my phone. I can easily pull it up on my computer but my phone just  loads and loads when I type in my information and then stops like I  never tried to log in,152985,
154406,AppleSupport,False,Fri Nov 24 16:58:04 +0000 2017,"@151379 We’d love to help. We can confirm that is not an official message from Apple. We have a helpful guide on determining the legitimacy of communication you may receive from Apple, which you can see here: https://t.co/LNMCdqt6fD",,154407.0
154407,151379,True,Fri Nov 24 16:42:35 +0000 2017,@AppleSupport not sure if this is the right place but I’ve just received this very dodgy message https://t.co/vkTNqqMHL2,154406,
